code,name,fy,metric,first_value,first_as_of,latest_value,latest_as_of,revisions
8630,"Sompo Holdings,Inc.",FY2025,net_profit,230000000000.0,2024-08-09,400000000000.0,2025-02-14,1
8630,"Sompo Holdings,Inc.",FY2025,ordinary_profit,320000000000.0,2024-08-09,550000000000.0,2025-02-14,1
8630,"Sompo Holdings,Inc.",FY2026,dps,150.0,2025-05-20,150.0,2026-02-13,0
8630,"Sompo Holdings,Inc.",FY2026,eps,356.47,2025-05-20,634.22,2026-02-13,2
8630,"Sompo Holdings,Inc.",FY2026,net_profit,335000000000.0,2025-05-20,580000000000.0,2026-02-13,2
8630,"Sompo Holdings,Inc.",FY2027,dps,200.0,2026-05-20,200.0,2026-05-20,0
8630,"Sompo Holdings,Inc.",FY2027,eps,549.17,2026-05-20,549.17,2026-05-20,0
8630,"Sompo Holdings,Inc.",FY2027,net_profit,490000000000.0,2026-05-20,490000000000.0,2026-05-20,0
8697,"Japan Exchange Group,Inc.",FY2025,dps,46.5,2024-07-30,17.0,2025-01-30,1
8697,"Japan Exchange Group,Inc.",FY2025,eps,51.43,2024-07-30,55.75,2025-01-30,1
8697,"Japan Exchange Group,Inc.",FY2025,net_profit,53500000000.0,2024-07-30,58000000000.0,2025-01-30,1
8697,"Japan Exchange Group,Inc.",FY2025,net_sales,152000000000.0,2024-07-30,159000000000.0,2025-01-30,1
8697,"Japan Exchange Group,Inc.",FY2025,operating_profit,79000000000.0,2024-07-30,86000000000.0,2025-01-30,1
8697,"Japan Exchange Group,Inc.",FY2026,dps,43.0,2025-04-28,50.0,2026-01-29,1
8697,"Japan Exchange Group,Inc.",FY2026,eps,53.34,2025-04-28,63.09,2026-01-29,2
8697,"Japan Exchange Group,Inc.",FY2026,net_profit,55500000000.0,2025-04-28,65000000000.0,2026-01-29,1
8697,"Japan Exchange Group,Inc.",FY2026,net_sales,161000000000.0,2025-04-28,176000000000.0,2026-01-29,1
8697,"Japan Exchange Group,Inc.",FY2026,operating_profit,82500000000.0,2025-04-28,96500000000.0,2026-01-29,1
8697,"Japan Exchange Group,Inc.",FY2027,dps,61.0,2026-04-28,61.0,2026-04-28,0
8697,"Japan Exchange Group,Inc.",FY2027,eps,75.39,2026-04-28,75.39,2026-04-28,0
8697,"Japan Exchange Group,Inc.",FY2027,net_profit,77500000000.0,2026-04-28,77500000000.0,2026-04-28,0
8697,"Japan Exchange Group,Inc.",FY2027,net_sales,205000000000.0,2026-04-28,205000000000.0,2026-04-28,0
8697,"Japan Exchange Group,Inc.",FY2027,operating_profit,115000000000.0,2026-04-28,115000000000.0,2026-04-28,0
8698,"Monex Group,Inc.",FY2025,dps,40.2,2024-10-28,40.2,2025-02-12,0
8698,"Monex Group,Inc.",FY2026,dps,30.4,2025-05-09,30.6,2026-02-12,1
8698,"Monex Group,Inc.",FY2027,dps,30.8,2026-05-12,30.8,2026-05-12,0
8706,"KYOKUTO SECURITIES CO.,LTD.",FY2025,eps,52.17,2024-07-12,134.46,2025-01-21,1
8706,"KYOKUTO SECURITIES CO.,LTD.",FY2025,net_profit,1664000000.0,2024-07-12,4289000000.0,2025-01-21,1
8706,"KYOKUTO SECURITIES CO.,LTD.",FY2025,net_sales,2641000000.0,2024-07-12,6518000000.0,2025-01-21,1
8706,"KYOKUTO SECURITIES CO.,LTD.",FY2025,operating_profit,1247000000.0,2024-07-12,2523000000.0,2025-01-21,1
8706,"KYOKUTO SECURITIES CO.,LTD.",FY2025,ordinary_profit,1659000000.0,2024-07-12,3351000000.0,2025-01-21,1
8706,"KYOKUTO SECURITIES CO.,LTD.",FY2026,eps,31.29,2025-07-15,125.48,2026-01-21,1
8706,"KYOKUTO SECURITIES CO.,LTD.",FY2026,net_profit,998000000.0,2025-07-15,4003000000.0,2026-01-21,1
8706,"KYOKUTO SECURITIES CO.,LTD.",FY2026,net_sales,1763000000.0,2025-07-15,6613000000.0,2026-01-21,1
8706,"KYOKUTO SECURITIES CO.,LTD.",FY2026,operating_profit,479000000.0,2025-07-15,2742000000.0,2026-01-21,1
8706,"KYOKUTO SECURITIES CO.,LTD.",FY2026,ordinary_profit,758000000.0,2025-07-15,3556000000.0,2026-01-21,1
8707,"IwaiCosmo Holdings,Inc.",FY2025,eps,77.75,2024-07-19,214.28,2025-01-24,1
8707,"IwaiCosmo Holdings,Inc.",FY2025,net_profit,1826000000.0,2024-07-19,5033000000.0,2025-01-24,1
8707,"IwaiCosmo Holdings,Inc.",FY2025,net_sales,6653000000.0,2024-07-19,19684000000.0,2025-01-24,1
8707,"IwaiCosmo Holdings,Inc.",FY2025,operating_profit,2295000000.0,2024-07-19,6799000000.0,2025-01-24,1
8707,"IwaiCosmo Holdings,Inc.",FY2025,ordinary_profit,2619000000.0,2024-07-19,7270000000.0,2025-01-24,1
8707,"IwaiCosmo Holdings,Inc.",FY2026,eps,93.03,2025-07-18,319.98,2026-01-23,1
8707,"IwaiCosmo Holdings,Inc.",FY2026,net_profit,2185000000.0,2025-07-18,7515000000.0,2026-01-23,1
8707,"IwaiCosmo Holdings,Inc.",FY2026,net_sales,6758000000.0,2025-07-18,22879000000.0,2026-01-23,1
8707,"IwaiCosmo Holdings,Inc.",FY2026,operating_profit,2409000000.0,2025-07-18,8991000000.0,2026-01-23,1
8707,"IwaiCosmo Holdings,Inc.",FY2026,ordinary_profit,2693000000.0,2025-07-18,9505000000.0,2026-01-23,1
8714,"Senshu Ikeda Holdings,Inc.",FY2025,dps,12.5,2024-07-31,15.0,2025-01-30,1
8714,"Senshu Ikeda Holdings,Inc.",FY2025,eps,39.22,2024-07-31,46.0,2025-01-30,1
8714,"Senshu Ikeda Holdings,Inc.",FY2025,net_profit,11000000000.0,2024-07-31,12900000000.0,2025-01-30,1
8714,"Senshu Ikeda Holdings,Inc.",FY2025,net_sales,88000000000.0,2024-07-31,92000000000.0,2025-01-30,1
8714,"Senshu Ikeda Holdings,Inc.",FY2025,operating_profit,4000000000.0,2024-11-11,4000000000.0,2024-11-11,0
8714,"Senshu Ikeda Holdings,Inc.",FY2025,ordinary_profit,16000000000.0,2024-07-31,18800000000.0,2025-01-30,1
8714,"Senshu Ikeda Holdings,Inc.",FY2026,dps,16.0,2025-05-12,21.0,2026-01-27,1
8714,"Senshu Ikeda Holdings,Inc.",FY2026,eps,52.86,2025-05-12,52.81,2026-01-27,2
8714,"Senshu Ikeda Holdings,Inc.",FY2026,net_profit,14700000000.0,2025-05-12,14700000000.0,2026-01-27,0
8714,"Senshu Ikeda Holdings,Inc.",FY2026,net_sales,112000000000.0,2025-05-12,112000000000.0,2026-01-27,0
8714,"Senshu Ikeda Holdings,Inc.",FY2026,ordinary_profit,21800000000.0,2025-05-12,21800000000.0,2026-01-27,0
8714,"Senshu Ikeda Holdings,Inc.",FY2027,dps,27.5,2026-05-15,27.5,2026-05-15,0
8714,"Senshu Ikeda Holdings,Inc.",FY2027,eps,68.59,2026-05-15,68.59,2026-05-15,0
8714,"Senshu Ikeda Holdings,Inc.",FY2027,net_profit,19100000000.0,2026-05-15,19100000000.0,2026-05-15,0
8714,"Senshu Ikeda Holdings,Inc.",FY2027,net_sales,133000000000.0,2026-05-15,133000000000.0,2026-05-15,0
8714,"Senshu Ikeda Holdings,Inc.",FY2027,ordinary_profit,28500000000.0,2026-05-15,28500000000.0,2026-05-15,0
8715,"Anicom Holdings,Inc.",FY2025,dps,8.0,2024-08-07,8.0,2025-02-07,0
8715,"Anicom Holdings,Inc.",FY2025,eps,38.9,2024-08-07,38.9,2025-02-07,0
8715,"Anicom Holdings,Inc.",FY2025,net_profit,3100000000.0,2024-08-07,3100000000.0,2025-02-07,0
8715,"Anicom Holdings,Inc.",FY2025,net_sales,66000000000.0,2024-08-07,66000000000.0,2025-02-07,0
8715,"Anicom Holdings,Inc.",FY2025,ordinary_profit,4800000000.0,2024-08-07,4800000000.0,2025-02-07,0
8715,"Anicom Holdings,Inc.",FY2026,dps,9.0,2025-05-09,9.0,2026-02-06,0
8715,"Anicom Holdings,Inc.",FY2026,eps,28.45,2025-05-09,28.45,2026-02-06,0
8715,"Anicom Holdings,Inc.",FY2026,net_profit,2100000000.0,2025-05-09,2100000000.0,2026-02-06,0
8715,"Anicom Holdings,Inc.",FY2026,net_sales,73000000000.0,2025-05-09,73000000000.0,2026-02-06,0
8715,"Anicom Holdings,Inc.",FY2026,ordinary_profit,3300000000.0,2025-05-09,3300000000.0,2026-02-06,0
8715,"Anicom Holdings,Inc.",FY2027,dps,13.5,2026-05-12,13.5,2026-05-13,0
8715,"Anicom Holdings,Inc.",FY2027,eps,44.43,2026-05-12,44.43,2026-05-13,0
8715,"Anicom Holdings,Inc.",FY2027,net_profit,3250000000.0,2026-05-12,3250000000.0,2026-05-13,0
8715,"Anicom Holdings,Inc.",FY2027,net_sales,81000000000.0,2026-05-12,81000000000.0,2026-05-13,0
8715,"Anicom Holdings,Inc.",FY2027,ordinary_profit,5000000000.0,2026-05-12,5000000000.0,2026-05-13,0
8725,"MS&AD Insurance Group Holdings,Inc.",FY2025,dps,145.0,2024-08-09,145.0,2025-02-14,0
8725,"MS&AD Insurance Group Holdings,Inc.",FY2025,eps,384.7,2024-08-09,405.81,2025-02-14,2
8725,"MS&AD Insurance Group Holdings,Inc.",FY2025,net_profit,610000000000.0,2024-08-09,630000000000.0,2025-02-14,1
8725,"MS&AD Insurance Group Holdings,Inc.",FY2025,ordinary_profit,871000000000.0,2024-08-09,893000000000.0,2025-02-14,1
8725,"MS&AD Insurance Group Holdings,Inc.",FY2026,dps,155.0,2025-05-20,155.0,2026-02-13,0
8725,"MS&AD Insurance Group Holdings,Inc.",FY2026,eps,383.12,2025-05-20,396.17,2026-02-13,3
8725,"MS&AD Insurance Group Holdings,Inc.",FY2026,net_profit,579000000000.0,2025-05-20,590000000000.0,2026-02-13,1
8725,"MS&AD Insurance Group Holdings,Inc.",FY2026,ordinary_profit,806000000000.0,2025-05-20,834000000000.0,2026-02-13,1
8725,"MS&AD Insurance Group Holdings,Inc.",FY2027,dps,170.0,2026-05-20,170.0,2026-05-20,0
8725,"MS&AD Insurance Group Holdings,Inc.",FY2027,eps,292.91,2026-05-20,292.91,2026-05-20,0
8725,"MS&AD Insurance Group Holdings,Inc.",FY2027,net_profit,425000000000.0,2026-05-20,425000000000.0,2026-05-20,0
8729,Sony Financial Group Inc.,FY2026,dps,3.5,2025-11-14,3.8,2026-02-13,1
8729,Sony Financial Group Inc.,FY2026,eps,11.47,2025-11-14,7.09,2026-02-13,1
8729,Sony Financial Group Inc.,FY2026,net_profit,82000000000.0,2025-11-14,50000000000.0,2026-02-13,1
8729,Sony Financial Group Inc.,FY2026,ordinary_profit,122000000000.0,2025-11-14,79000000000.0,2026-02-13,1
8729,Sony Financial Group Inc.,FY2027,dps,8.0,2026-05-14,8.0,2026-05-14,0
8729,Sony Financial Group Inc.,FY2027,net_profit,-16000000000.0,2026-05-14,-16000000000.0,2026-05-14,0
8729,Sony Financial Group Inc.,FY2027,net_sales,1050000000000.0,2026-05-14,1050000000000.0,2026-05-14,0
8729,Sony Financial Group Inc.,FY2027,operating_profit,-18000000000.0,2026-05-14,-18000000000.0,2026-05-14,0
8750,"Daiichi Life Group,Inc.",FY2025,dps,122.0,2024-08-09,133.0,2025-02-14,1
8750,"Daiichi Life Group,Inc.",FY2025,eps,345.22,2024-08-09,418.36,2025-02-14,2
8750,"Daiichi Life Group,Inc.",FY2025,net_profit,323000000000.0,2024-08-09,385000000000.0,2025-02-14,1
8750,"Daiichi Life Group,Inc.",FY2025,net_sales,8922000000000.0,2024-08-09,10192000000000.0,2025-02-14,1
8750,"Daiichi Life Group,Inc.",FY2025,ordinary_profit,562000000000.0,2024-08-09,688000000000.0,2025-02-14,1
8750,"Daiichi Life Group,Inc.",FY2026,dps,48.0,2025-05-15,52.0,2026-02-13,2
8750,"Daiichi Life Group,Inc.",FY2026,eps,94.27,2025-05-15,112.42,2026-02-13,3
8750,"Daiichi Life Group,Inc.",FY2026,net_profit,347000000000.0,2025-05-15,408000000000.0,2026-02-13,2
8750,"Daiichi Life Group,Inc.",FY2026,net_sales,9162000000000.0,2025-05-15,11067000000000.0,2026-02-13,2
8750,"Daiichi Life Group,Inc.",FY2026,ordinary_profit,617000000000.0,2025-05-15,718000000000.0,2026-02-13,2
8750,"Daiichi Life Group,Inc.",FY2027,dps,72.0,2026-05-15,72.0,2026-05-15,0
8750,"Daiichi Life Group,Inc.",FY2027,eps,142.46,2026-05-15,142.46,2026-05-15,0
8750,"Daiichi Life Group,Inc.",FY2027,net_profit,513000000000.0,2026-05-15,513000000000.0,2026-05-15,0
8750,"Daiichi Life Group,Inc.",FY2027,net_sales,10666000000000.0,2026-05-15,10666000000000.0,2026-05-15,0
8750,"Daiichi Life Group,Inc.",FY2027,ordinary_profit,869000000000.0,2026-05-15,869000000000.0,2026-05-15,0
8766,"Tokio Marine Holdings,Inc.",FY2025,dps,159.0,2024-08-06,162.0,2025-02-14,1
8766,"Tokio Marine Holdings,Inc.",FY2025,eps,443.57,2024-08-06,513.36,2025-02-14,2
8766,"Tokio Marine Holdings,Inc.",FY2025,net_profit,870000000000.0,2024-08-06,1000000000000.0,2025-02-14,2
8766,"Tokio Marine Holdings,Inc.",FY2025,ordinary_profit,1200000000000.0,2024-08-06,1380000000000.0,2025-02-14,2
8766,"Tokio Marine Holdings,Inc.",FY2026,dps,210.0,2025-05-20,211.0,2026-02-13,1
8766,"Tokio Marine Holdings,Inc.",FY2026,eps,483.65,2025-05-20,534.61,2026-02-13,3
8766,"Tokio Marine Holdings,Inc.",FY2026,net_profit,930000000000.0,2025-05-20,1020000000000.0,2026-02-13,2
8766,"Tokio Marine Holdings,Inc.",FY2026,ordinary_profit,1270000000000.0,2025-05-20,1380000000000.0,2026-02-13,2
8766,"Tokio Marine Holdings,Inc.",FY2027,dps,245.0,2026-05-20,245.0,2026-05-20,0
8766,"Tokio Marine Holdings,Inc.",FY2027,eps,441.83,2026-05-20,441.83,2026-05-20,0
8766,"Tokio Marine Holdings,Inc.",FY2027,net_profit,830000000000.0,2026-05-20,830000000000.0,2026-05-20,0
8771,"eGuarantee,Inc.",FY2025,dps,37.0,2024-08-08,37.0,2025-02-10,0
8771,"eGuarantee,Inc.",FY2025,eps,72.34,2024-08-08,72.34,2025-02-10,0
8771,"eGuarantee,Inc.",FY2025,net_profit,3450000000.0,2024-08-08,3450000000.0,2025-02-10,0
8771,"eGuarantee,Inc.",FY2025,net_sales,10100000000.0,2024-08-08,10100000000.0,2025-02-10,0
8771,"eGuarantee,Inc.",FY2025,operating_profit,5100000000.0,2024-08-08,5100000000.0,2025-02-10,0
8771,"eGuarantee,Inc.",FY2025,ordinary_profit,5200000000.0,2024-08-08,5200000000.0,2025-02-10,0
8771,"eGuarantee,Inc.",FY2026,dps,38.0,2025-05-14,38.0,2026-02-13,0
8771,"eGuarantee,Inc.",FY2026,eps,74.07,2025-05-14,74.07,2026-02-13,0
8771,"eGuarantee,Inc.",FY2026,net_profit,3550000000.0,2025-05-14,3550000000.0,2026-02-13,0
8771,"eGuarantee,Inc.",FY2026,net_sales,11300000000.0,2025-05-14,11300000000.0,2026-02-13,0
8771,"eGuarantee,Inc.",FY2026,operating_profit,5200000000.0,2025-05-14,5200000000.0,2026-02-13,0
8771,"eGuarantee,Inc.",FY2026,ordinary_profit,5300000000.0,2025-05-14,5300000000.0,2026-02-13,0
8771,"eGuarantee,Inc.",FY2027,dps,84.0,2026-05-15,84.0,2026-05-15,0
8771,"eGuarantee,Inc.",FY2027,eps,83.82,2026-05-15,83.82,2026-05-15,0
8771,"eGuarantee,Inc.",FY2027,net_profit,3800000000.0,2026-05-15,3800000000.0,2026-05-15,0
8771,"eGuarantee,Inc.",FY2027,net_sales,11900000000.0,2026-05-15,11900000000.0,2026-05-15,0
8771,"eGuarantee,Inc.",FY2027,operating_profit,5500000000.0,2026-05-15,5500000000.0,2026-05-15,0
8771,"eGuarantee,Inc.",FY2027,ordinary_profit,5600000000.0,2026-05-15,5600000000.0,2026-05-15,0
8795,"T&D Holdings, Inc.",FY2025,dps,80.0,2024-08-09,80.0,2025-02-14,0
8795,"T&D Holdings, Inc.",FY2025,eps,196.23,2024-08-09,222.81,2025-02-14,1
8795,"T&D Holdings, Inc.",FY2025,net_profit,104000000000.0,2024-08-09,117000000000.0,2025-02-14,1
8795,"T&D Holdings, Inc.",FY2025,net_sales,2560000000000.0,2024-08-09,3580000000000.0,2025-02-14,1
8795,"T&D Holdings, Inc.",FY2025,ordinary_profit,180000000000.0,2024-08-09,190000000000.0,2025-02-14,1
8795,"T&D Holdings, Inc.",FY2026,dps,124.0,2025-05-15,124.0,2026-02-13,0
8795,"T&D Holdings, Inc.",FY2026,eps,230.43,2025-05-15,230.43,2026-02-13,0
8795,"T&D Holdings, Inc.",FY2026,net_profit,118000000000.0,2025-05-15,118000000000.0,2026-02-13,0
8795,"T&D Holdings, Inc.",FY2026,net_sales,3010000000000.0,2025-05-15,3010000000000.0,2026-02-13,0
8795,"T&D Holdings, Inc.",FY2026,ordinary_profit,223000000000.0,2025-05-15,223000000000.0,2026-02-13,0
8795,"T&D Holdings, Inc.",FY2027,dps,164.0,2026-05-15,164.0,2026-05-15,0
8795,"T&D Holdings, Inc.",FY2027,eps,281.33,2026-05-15,281.33,2026-05-15,0
8795,"T&D Holdings, Inc.",FY2027,net_profit,135000000000.0,2026-05-15,135000000000.0,2026-05-15,0
8795,"T&D Holdings, Inc.",FY2027,net_sales,3000000000000.0,2026-05-15,3000000000000.0,2026-05-15,0
8795,"T&D Holdings, Inc.",FY2027,ordinary_profit,235000000000.0,2026-05-15,235000000000.0,2026-05-15,0
8801,"Mitsui Fudosan Co.,Ltd.",FY2025,dps,30.0,2024-08-02,30.0,2025-02-07,0
8801,"Mitsui Fudosan Co.,Ltd.",FY2025,eps,83.86,2024-08-02,85.97,2025-02-07,2
8801,"Mitsui Fudosan Co.,Ltd.",FY2025,net_profit,235000000000.0,2024-08-02,240000000000.0,2025-02-07,1
8801,"Mitsui Fudosan Co.,Ltd.",FY2025,net_sales,2600000000000.0,2024-08-02,2600000000000.0,2025-02-07,0
8801,"Mitsui Fudosan Co.,Ltd.",FY2025,operating_profit,340000000000.0,2024-08-02,360000000000.0,2025-02-07,1
8801,"Mitsui Fudosan Co.,Ltd.",FY2025,ordinary_profit,260000000000.0,2024-08-02,280000000000.0,2025-02-07,1
8801,"Mitsui Fudosan Co.,Ltd.",FY2026,dps,33.0,2025-05-09,34.0,2026-02-06,1
8801,"Mitsui Fudosan Co.,Ltd.",FY2026,eps,93.78,2025-05-09,97.55,2026-02-06,2
8801,"Mitsui Fudosan Co.,Ltd.",FY2026,net_profit,260000000000.0,2025-05-09,270000000000.0,2026-02-06,2
8801,"Mitsui Fudosan Co.,Ltd.",FY2026,net_sales,2700000000000.0,2025-05-09,2700000000000.0,2026-02-06,0
8801,"Mitsui Fudosan Co.,Ltd.",FY2026,operating_profit,380000000000.0,2025-05-09,395000000000.0,2026-02-06,2
8801,"Mitsui Fudosan Co.,Ltd.",FY2026,ordinary_profit,285000000000.0,2025-05-09,305000000000.0,2026-02-06,2
8801,"Mitsui Fudosan Co.,Ltd.",FY2027,dps,37.0,2026-05-13,37.0,2026-05-13,0
8801,"Mitsui Fudosan Co.,Ltd.",FY2027,eps,105.5,2026-05-13,105.5,2026-05-13,0
8801,"Mitsui Fudosan Co.,Ltd.",FY2027,net_profit,285000000000.0,2026-05-13,285000000000.0,2026-05-13,0
8801,"Mitsui Fudosan Co.,Ltd.",FY2027,net_sales,2800000000000.0,2026-05-13,2800000000000.0,2026-05-13,0
8801,"Mitsui Fudosan Co.,Ltd.",FY2027,operating_profit,410000000000.0,2026-05-13,410000000000.0,2026-05-13,0
8801,"Mitsui Fudosan Co.,Ltd.",FY2027,ordinary_profit,315000000000.0,2026-05-13,315000000000.0,2026-05-13,0
8802,"Mitsubishi Estate Company,Limited",FY2025,dps,43.0,2024-08-08,43.0,2025-02-07,0
8802,"Mitsubishi Estate Company,Limited",FY2025,eps,137.93,2024-08-08,137.93,2025-02-07,0
8802,"Mitsubishi Estate Company,Limited",FY2025,net_profit,173000000000.0,2024-08-08,173000000000.0,2025-02-07,0
8802,"Mitsubishi Estate Company,Limited",FY2025,net_sales,1596000000000.0,2024-08-08,1596000000000.0,2025-02-07,0
8802,"Mitsubishi Estate Company,Limited",FY2025,operating_profit,300000000000.0,2024-08-08,300000000000.0,2025-02-07,0
8802,"Mitsubishi Estate Company,Limited",FY2025,ordinary_profit,252000000000.0,2024-08-08,252000000000.0,2025-02-07,0
8802,"Mitsubishi Estate Company,Limited",FY2026,dps,46.0,2025-05-12,46.0,2026-02-09,0
8802,"Mitsubishi Estate Company,Limited",FY2026,eps,160.16,2025-05-12,181.72,2026-02-09,1
8802,"Mitsubishi Estate Company,Limited",FY2026,net_profit,195000000000.0,2025-05-12,220000000000.0,2026-02-09,1
8802,"Mitsubishi Estate Company,Limited",FY2026,net_sales,1850000000000.0,2025-05-12,1850000000000.0,2026-02-09,0
8802,"Mitsubishi Estate Company,Limited",FY2026,operating_profit,325000000000.0,2025-05-12,330000000000.0,2026-02-09,1
8802,"Mitsubishi Estate Company,Limited",FY2026,ordinary_profit,270000000000.0,2025-05-12,275000000000.0,2026-02-09,1
8802,"Mitsubishi Estate Company,Limited",FY2027,dps,49.0,2026-05-13,49.0,2026-05-13,0
8802,"Mitsubishi Estate Company,Limited",FY2027,eps,196.27,2026-05-13,196.27,2026-05-13,0
8802,"Mitsubishi Estate Company,Limited",FY2027,net_profit,235000000000.0,2026-05-13,235000000000.0,2026-05-13,0
8802,"Mitsubishi Estate Company,Limited",FY2027,net_sales,2000000000000.0,2026-05-13,2000000000000.0,2026-05-13,0
8802,"Mitsubishi Estate Company,Limited",FY2027,operating_profit,370000000000.0,2026-05-13,370000000000.0,2026-05-13,0
8802,"Mitsubishi Estate Company,Limited",FY2027,ordinary_profit,295000000000.0,2026-05-13,295000000000.0,2026-05-13,0
8803,"HEIWA REAL ESTATE CO.,LTD.",FY2025,dps,126.0,2024-07-31,170.0,2025-01-31,1
8803,"HEIWA REAL ESTATE CO.,LTD.",FY2025,eps,251.56,2024-07-31,275.24,2025-01-31,1
8803,"HEIWA REAL ESTATE CO.,LTD.",FY2025,net_profit,8500000000.0,2024-07-31,9300000000.0,2025-01-31,1
8803,"HEIWA REAL ESTATE CO.,LTD.",FY2025,net_sales,41600000000.0,2024-07-31,41700000000.0,2025-01-31,1
8803,"HEIWA REAL ESTATE CO.,LTD.",FY2025,operating_profit,12300000000.0,2024-07-31,12500000000.0,2025-01-31,1
8803,"HEIWA REAL ESTATE CO.,LTD.",FY2025,ordinary_profit,10700000000.0,2024-07-31,10900000000.0,2025-01-31,1
8803,"HEIWA REAL ESTATE CO.,LTD.",FY2026,dps,176.0,2025-04-30,93.0,2026-01-30,2
8803,"HEIWA REAL ESTATE CO.,LTD.",FY2026,eps,290.43,2025-04-30,154.63,2026-01-30,2
8803,"HEIWA REAL ESTATE CO.,LTD.",FY2026,net_profit,9700000000.0,2025-04-30,10300000000.0,2026-01-30,1
8803,"HEIWA REAL ESTATE CO.,LTD.",FY2026,net_sales,49000000000.0,2025-04-30,50500000000.0,2026-01-30,1
8803,"HEIWA REAL ESTATE CO.,LTD.",FY2026,operating_profit,13900000000.0,2025-04-30,14800000000.0,2026-01-30,1
8803,"HEIWA REAL ESTATE CO.,LTD.",FY2026,ordinary_profit,11700000000.0,2025-04-30,12700000000.0,2026-01-30,1
8803,"HEIWA REAL ESTATE CO.,LTD.",FY2027,dps,103.0,2026-04-30,103.0,2026-04-30,0
8803,"HEIWA REAL ESTATE CO.,LTD.",FY2027,eps,174.06,2026-04-30,174.06,2026-04-30,0
8803,"HEIWA REAL ESTATE CO.,LTD.",FY2027,net_profit,11500000000.0,2026-04-30,11500000000.0,2026-04-30,0
8803,"HEIWA REAL ESTATE CO.,LTD.",FY2027,net_sales,63800000000.0,2026-04-30,63800000000.0,2026-04-30,0
8803,"HEIWA REAL ESTATE CO.,LTD.",FY2027,operating_profit,15800000000.0,2026-04-30,15800000000.0,2026-04-30,0
8803,"HEIWA REAL ESTATE CO.,LTD.",FY2027,ordinary_profit,13000000000.0,2026-04-30,13000000000.0,2026-04-30,0
8804,"Tokyo Tatemono Co.,Ltd.",FY2024,dps,80.0,2024-08-08,80.0,2024-11-07,0
8804,"Tokyo Tatemono Co.,Ltd.",FY2024,eps,232.25,2024-08-08,232.25,2024-11-07,0
8804,"Tokyo Tatemono Co.,Ltd.",FY2024,net_profit,48500000000.0,2024-08-08,48500000000.0,2024-11-07,0
8804,"Tokyo Tatemono Co.,Ltd.",FY2024,net_sales,465000000000.0,2024-08-08,465000000000.0,2024-11-07,0
8804,"Tokyo Tatemono Co.,Ltd.",FY2024,operating_profit,77500000000.0,2024-08-08,77500000000.0,2024-11-07,0
8804,"Tokyo Tatemono Co.,Ltd.",FY2024,ordinary_profit,69500000000.0,2024-08-08,69500000000.0,2024-11-07,0
8804,"Tokyo Tatemono Co.,Ltd.",FY2025,dps,97.0,2025-02-12,103.0,2025-11-13,1
8804,"Tokyo Tatemono Co.,Ltd.",FY2025,eps,264.47,2025-02-12,278.86,2025-11-13,3
8804,"Tokyo Tatemono Co.,Ltd.",FY2025,net_profit,55000000000.0,2025-02-12,58000000000.0,2025-11-13,1
8804,"Tokyo Tatemono Co.,Ltd.",FY2025,net_sales,503000000000.0,2025-02-12,470000000000.0,2025-11-13,1
8804,"Tokyo Tatemono Co.,Ltd.",FY2025,operating_profit,86000000000.0,2025-02-12,92500000000.0,2025-11-13,1
8804,"Tokyo Tatemono Co.,Ltd.",FY2025,ordinary_profit,74000000000.0,2025-02-12,78500000000.0,2025-11-13,1
8804,"Tokyo Tatemono Co.,Ltd.",FY2026,dps,122.0,2026-02-12,122.0,2026-05-13,0
8804,"Tokyo Tatemono Co.,Ltd.",FY2026,eps,303.46,2026-02-12,303.44,2026-05-13,1
8804,"Tokyo Tatemono Co.,Ltd.",FY2026,net_profit,63000000000.0,2026-02-12,63000000000.0,2026-05-13,0
8804,"Tokyo Tatemono Co.,Ltd.",FY2026,net_sales,524000000000.0,2026-02-12,524000000000.0,2026-05-13,0
8804,"Tokyo Tatemono Co.,Ltd.",FY2026,operating_profit,100000000000.0,2026-02-12,100000000000.0,2026-05-13,0
8804,"Tokyo Tatemono Co.,Ltd.",FY2026,ordinary_profit,80500000000.0,2026-02-12,80500000000.0,2026-05-13,0
8830,"Sumitomo Realty & Development Co.,Ltd.",FY2025,dps,70.0,2024-08-08,70.0,2025-02-06,0
8830,"Sumitomo Realty & Development Co.,Ltd.",FY2025,eps,400.9,2024-08-08,400.9,2025-02-06,0
8830,"Sumitomo Realty & Development Co.,Ltd.",FY2025,net_profit,190000000000.0,2024-08-08,190000000000.0,2025-02-06,0
8830,"Sumitomo Realty & Development Co.,Ltd.",FY2025,net_sales,1000000000000.0,2024-08-08,1000000000000.0,2025-02-06,0
8830,"Sumitomo Realty & Development Co.,Ltd.",FY2025,operating_profit,267000000000.0,2024-08-08,267000000000.0,2025-02-06,0
8830,"Sumitomo Realty & Development Co.,Ltd.",FY2025,ordinary_profit,265000000000.0,2024-08-08,265000000000.0,2025-02-06,0
8830,"Sumitomo Realty & Development Co.,Ltd.",FY2026,dps,85.0,2025-05-13,22.0,2026-02-06,1
8830,"Sumitomo Realty & Development Co.,Ltd.",FY2026,eps,433.26,2025-05-13,221.91,2026-02-06,1
8830,"Sumitomo Realty & Development Co.,Ltd.",FY2026,net_profit,205000000000.0,2025-05-13,210000000000.0,2026-02-06,1
8830,"Sumitomo Realty & Development Co.,Ltd.",FY2026,net_sales,1030000000000.0,2025-05-13,1050000000000.0,2026-02-06,1
